composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.12336185574531555,0.13594301044940948,0.12399134039878845,0.11764657497406006,0.11989526450634003,0.5346028804779053,0.2255915254354477,0.15956538915634155,0.04478764161467552,0.014036835171282291,0.021415721625089645,0.9089125707390214,0.08918668521068401
0.12336184084415436,0.13585583865642548,0.1239856407046318,0.11776269227266312,0.11986535787582397,0.5451273322105408,0.2304721623659134,0.15500976145267487,0.033816784620285034,0.014781872741878033,0.02079206146299839,0.9083729407363529,0.08942982656569963
0.12336181104183197,0.1355837881565094,0.12404896318912506,0.11780612915754318,0.11995350569486618,0.5489235520362854,0.23401696979999542,0.15973566472530365,0.030394501984119415,0.010810833424329758,0.016118457540869713,0.9064091648520379,0.09045175356345816
0.12336179614067078,0.13563083112239838,0.12403985857963562,0.11775660514831543,0.11996716260910034,0.5492343306541443,0.22474029660224915,0.16449284553527832,0.027836153283715248,0.017167961224913597,0.01652842015028,0.9063027952572974,0.0905563241513057
0.12336179614067078,0.13578805327415466,0.12403985857963562,0.11764351278543472,0.11995808780193329,0.5371706485748291,0.22144025564193726,0.1634504348039627,0.04321323335170746,0.017260676249861717,0.01746474951505661,0.9076001291672685,0.08988592301343898
0.12336178123950958,0.1356799304485321,0.12409286946058273,0.11768048256635666,0.1199631318449974,0.5410982966423035,0.2255147397518158,0.1574857085943222,0.045108430087566376,0.01506828237324953,0.015724536031484604,0.9070373427189337,0.09010705658355724
0.12336178123950958,0.1358506977558136,0.12402625381946564,0.11764342337846756,0.11993010342121124,0.5405450463294983,0.22333702445030212,0.16216234862804413,0.03915620222687721,0.01234038919210434,0.0224589966237545,0.9079053461037674,0.08971020101857616
0.12336178123950958,0.13602861762046814,0.1239050105214119,0.1177675873041153,0.11980900913476944,0.5447699427604675,0.23059885203838348,0.1566251814365387,0.02792229689657688,0.014317885972559452,0.025765813887119293,0.9094906982128658,0.08888463491482546
0.12336177378892899,0.1358049362897873,0.12405718117952347,0.117632195353508,0.11994657665491104,0.5385484099388123,0.22227834165096283,0.16044320166110992,0.0445866659283638,0.01477296557277441,0.019370408728718758,0.9077117912276427,0.08979248922325712
0.12336177378892899,0.13598304986953735,0.12391431629657745,0.1177445501089096,0.11984618753194809,0.5367165207862854,0.23178333044052124,0.15933620929718018,0.03613090515136719,0.014487124979496002,0.0215458944439888,0.909435115800547,0.08893945626231631
0.12336176633834839,0.13558831810951233,0.12409898638725281,0.11768686771392822,0.12000739574432373,0.5417554378509521,0.2266496866941452,0.16323322057724,0.041356246918439865,0.011728320270776749,0.015277092345058918,0.9062448465438802,0.09055214609677215
0.12336176633834839,0.13583531975746155,0.12401064485311508,0.11769406497478485,0.11991158127784729,0.535621702671051,0.2266945093870163,0.15814100205898285,0.045208852738142014,0.01800972782075405,0.01632423885166645,0.9083583824824808,0.08946547644095354
0.12336175888776779,0.1359744369983673,0.12395220249891281,0.11772421002388,0.11984392255544662,0.5502340197563171,0.21922703087329865,0.15874257683753967,0.024868274107575417,0.02243880368769169,0.024489324539899826,0.9085725521379706,0.08937128217326629
