composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.12335695761399029,0.13590825328244877,0.12406294175942147,0.11753148969492691,0.11994241766252718,0.5251069765463842,0.2179276263436689,0.15842432820786892,0.06260709057064161,0.01988342842248279,0.016050549908953816,0.9087779472217676,0.0892360253039358
0.12335687332496381,0.13564409929487495,0.12416006006206509,0.11754881205131702,0.12002525268784729,0.5316192840320388,0.2144630460596844,0.15960609565940664,0.06113971227756321,0.02289693333834342,0.010274928632963476,0.9067236447369222,0.09027728894379748
0.1233568397532147,0.13567756725347888,0.12415092622491097,0.11752524427434087,0.12002808568271861,0.5330046186729598,0.21114039317641017,0.16235067154846225,0.05786112834115348,0.02326939362282792,0.012373794638186494,0.9066899237847891,0.09031722415423413
0.12335679419713186,0.1362587560574775,0.12382753861549209,0.11762293988342394,0.11981085797623416,0.515713229704502,0.2283832160606088,0.16287734442844096,0.053475311358091214,0.018360369034613504,0.021190529413743532,0.9117692724451087,0.08778937077343531
0.12335663813767032,0.1357541954254761,0.12404208891396398,0.11758744297655672,0.12000148721612322,0.5251533598814404,0.21961690931122954,0.167702214198706,0.05524333231957509,0.020744539853525184,0.011539644435523853,0.9076763770353921,0.08989408930181256
0.12335662060695876,0.1360319315939257,0.123917371379383,0.11768932284770098,0.11984122657249077,0.5272494841005959,0.2419786424072252,0.15753307072855874,0.047989002073098606,0.0,0.025249800690521414,0.9102301033442498,0.08848938312459094
0.12335658341015526,0.13585024571962978,0.12401256507089331,0.11756799184450135,0.11997720940264371,0.5248418276136219,0.21758578396816844,0.1683962831565273,0.05358084363247089,0.021335937172337824,0.014259324456873567,0.9082230306076361,0.08962647357366643
0.12335647279966062,0.1360199489976379,0.1239785066314623,0.11756355895903163,0.11990254838309335,0.5176997112822638,0.22095138473578907,0.159870377951219,0.06398653455888993,0.023302562362512498,0.01418942910932588,0.9099554707957767,0.08867326992649874
0.12335647022394572,0.13531754605806567,0.12424241679433111,0.1177250075483673,0.12003778790392723,0.5527137081853358,0.22696482049795258,0.1514264502810345,0.04523510236306772,0.013548697007404659,0.010111221665204572,0.9044626514495585,0.0913232964677379
0.12335645630604658,0.13542262390283155,0.12408590650419915,0.11776594221848252,0.12003789905719942,0.5515852395423515,0.21976275526266806,0.1691635780240035,0.026052577175073203,0.023685204787318316,0.009750645208585505,0.9046644634763664,0.09142965571671652
0.1233564175232781,0.13626764492497778,0.12381908532640659,0.11761407388987553,0.11981586571580669,0.5160261025971683,0.22737158040183236,0.16504238561288076,0.051513297122959475,0.017855678886413293,0.022190955378745752,0.9117152504829908,0.08783685175439616
0.12335639236742958,0.1358500207128174,0.12405063050430627,0.1175962835989487,0.1199348320693362,0.5253416245090698,0.21843446393004076,0.15657065046468938,0.06194832359671678,0.02736650393002949,0.010338433569453848,0.9086626314860105,0.08930184574077954
0.12335635950072954,0.13563055775997582,0.12415024930992957,0.11760508543918251,0.11999693350557952,0.5319350303572118,0.2220468285918282,0.15493614030134037,0.06180667915825098,0.019363742582201603,0.009911579009167093,0.9070030075480361,0.09009795999319442
0.12335635608578635,0.135621257372823,0.12405409727558084,0.1177178724731956,0.11997662010801911,0.528154674841113,0.2344710635979658,0.15924417964072632,0.05525177383127817,0.014679758472740754,0.008198549616176066,0.9074653213678505,0.08992377364922713
0.12335621430034067,0.13549888783697236,0.12420843353193278,0.1175528604097951,0.12007581406888819,0.5334588865342254,0.2143442117274366,0.16133190669976485,0.06129627073608142,0.022015714806479326,0.007553009496012378,0.9056409789494066,0.09082778295344728
0.12335615261098577,0.1359081396189094,0.12400985066392668,0.11758025398800741,0.11993568873547632,0.5182759489246643,0.22986842470294316,0.16062555946927962,0.06423896235226814,0.011229474188969434,0.015761630361875317,0.9092989029681287,0.08899085526076003
0.12335611216181,0.13532756987739553,0.1242256956666963,0.11771175576321577,0.12005005746339344,0.5466631737963628,0.22035422628852977,0.15376817568415385,0.05008613385600643,0.025573800806563126,0.003554489568384202,0.9046740757333246,0.09126312603228717
0.12335606651076612,0.13600888069935507,0.12400317899458356,0.11753741033136199,0.11991229139753688,0.5180872876188988,0.2198381802617321,0.15921779720201487,0.0659015448899748,0.022007079318277764,0.014948110709101714,0.9097918590882856,0.08874162603190225
0.1233560072011112,0.1363098300139649,0.12387949111556563,0.11761921325752495,0.11975239903092527,0.5366409254936741,0.21087366754597697,0.15362063899187098,0.03994564725505124,0.0339783383131199,0.02494078240030677,0.9112572699551867,0.08798252893140474
0.12335592422863322,0.13571130266688322,0.12409980643519687,0.1176513376324737,0.11994533714313935,0.5344367181831906,0.21967049670993427,0.15266835351673372,0.05668806190434049,0.027457944285079965,0.00907842540072092,0.9076216337416663,0.08979284494584873
0.12335590464963953,0.135985318262713,0.12400402801675693,0.1175129650788611,0.11994226892580075,0.5264296204186719,0.20865450405503588,0.16656834692757172,0.053415801496860794,0.02806423514144596,0.01686749196041358,0.9088598451184873,0.08929016123480998
0.12335588595555831,0.13573483184390703,0.12409747642188249,0.11761427801532799,0.11995958513876694,0.5314926976111302,0.2151889699828877,0.1553972445328349,0.05889694790774946,0.031005184803105094,0.00801895516229268,0.9076878727444563,0.08978592567718893
0.12335576659990136,0.1364312909492725,0.12384680648958585,0.11755719618834368,0.11974528018583935,0.5214290901259984,0.21977803361226914,0.15460142371064886,0.05429952064283081,0.022746172593111243,0.02714575931514148,0.9126044987767387,0.08727947690085289
0.12335576328596909,0.13524616955901886,0.12421596154132229,0.11772106367151244,0.12009448899435068,0.5408170647985828,0.22386217464378091,0.15955262164332074,0.05232009679914536,0.023448042115170264,0.0,0.9043068989597333,0.09149965398365009
0.12335564837677758,0.13572261872498506,0.12407807403862382,0.11762402589565547,0.11997000957183411,0.5334000288065569,0.21026689125475018,0.1594630058572669,0.05336180416088122,0.03710079096792549,0.006407478952619404,0.9073958013797949,0.08998345628213159
0.12335564011635586,0.1356979598604861,0.12403608034094178,0.11768235493397741,0.11996640955021694,0.5249531733417669,0.2275730028525088,0.16010408057288303,0.057979012487737173,0.02286945039793755,0.006521280347166554,0.9079326536956848,0.08970957835987893
0.12335556402698852,0.13621138796158017,0.12394475683661464,0.11757485070719342,0.11980177825871771,0.5287427204391398,0.2169851287150643,0.15203149753385867,0.054083486367537785,0.02560095545464816,0.022556211489751274,0.9109254125330818,0.08811562962853738
0.12335552623459647,0.13633936504397234,0.12385269855910631,0.11754367930894052,0.11980341053355886,0.5126908789186378,0.22010756625756445,0.1602940231982088,0.06133496885772007,0.02484212199302391,0.020730440774844715,0.9122101000827194,0.08753727786359415
0.12335546327600296,0.1356042306254506,0.12419173041521873,0.1175450186551289,0.12002861829739106,0.5355349716117928,0.21124345315366866,0.15730872825754674,0.06048529979192492,0.0257565879702855,0.009670959214781533,0.9063142428176693,0.09046187778496975
