file,valid,rows,local_score,score_source,spearman_to_anchor,max_spearman_to_failed,mean_spearman_to_failed,rank_delta_to_anchor,local_bonus,geometry_score,spearman_to_sub_calibrated_tail_cli_,spearman_to_sub_anchor_blend_utility
sub_uv_iter_anchor_20260710.csv,True,538150,0.12908001355826854,scores.utility,0.9957830413899097,1.0,0.9672421989590314,0.019854337654882825,0.20266711860895126,0.6651800819076176,0.9344843979180629,1.0
sub_uv_iter_anchor_expanded_20260710.csv,True,538150,0.12908001355826854,scores.utility,0.9957830413899097,1.0,0.9672421989590314,0.019854337654882825,0.20266711860895126,0.6651800819076176,0.9344843979180629,1.0
sub_anti_failed_rank_beta025.csv,True,538150,,,0.999946333376688,0.9949800619264443,0.9494309280179573,0.002236510844336832,0.0,0.6508926745800824,0.9038817941094702,0.9949800619264443
sub_anti_failed_rank_beta035.csv,True,538150,,,0.9998950342592803,0.9946302287648026,0.948375300291731,0.0031296811992530976,0.0,0.6508205077585516,0.9021203718186595,0.9946302287648026
sub_anti_failed_rank_beta045.csv,True,538150,,,0.9998268249933854,0.994264088677345,0.9473054505431621,0.004022373258567008,0.0,0.6507440343385713,0.9003468124089792,0.994264088677345
sub_anti_failed_rank_beta055.csv,True,538150,,,0.9997418128285507,0.9938818289831519,0.9462216526701281,0.004914433865615897,0.0,0.650663284088645,0.8985614763571043,0.9938818289831519
sub_anti_failed_rank_beta065.csv,True,538150,,,0.9996401060448091,0.9934835545164565,0.9451240771541058,0.005805772103593813,0.0,0.6505782985777514,0.896764599791755,0.9934835545164565
