utility,composite,spearman_to_anchor,max_spearman_to_failed,mean_spearman_to_failed,rank_delta_to_anchor,full,tail20,tail10,tail5,w_v016,w_v017,w_v021,w_v023,w_v025,spearman_to_sub_calibrated_tail_cli_,spearman_to_sub_anchor_blend_utility
0.13187418281924418,0.12785536279174187,0.938249151374768,0.9606633423538194,0.9367002172923292,0.07508278743641272,0.138919408192793,0.11627265575657202,0.10780138104833227,0.14289625220763563,0.14039994684056903,0.4137573410571316,0.27750039909213603,0.046991028822615515,0.12135128418754777,0.912737092230839,0.9606633423538194
0.13186730283052062,0.12807523135003812,0.9285978862155293,0.9523208418167204,0.9273999818478871,0.08069614641279722,0.13843075820223685,0.11752791587815248,0.1083158415361942,0.1427563916515666,0.2647333562517966,0.32756876550746994,0.22056547226950862,0.1715910573822854,0.015541348588939317,0.9024791218790538,0.9523208418167204
0.13186545781424028,0.12791523530115398,0.9327080567336966,0.956485315753103,0.9345997260625897,0.07851269973372133,0.13829975138507622,0.11686783435807649,0.10861407706678633,0.14327885310428778,0.19538967952166061,0.3688696373998836,0.28707472449280824,0.016318504348752844,0.13234745423689465,0.9127141363720763,0.956485315753103
0.1318635546058823,0.12774856263185297,0.9425025454066601,0.9624199038401254,0.9332394448701017,0.07160299403579021,0.14034592354642703,0.11539918601456546,0.10544173953520136,0.14156880301310973,0.041789677391651736,0.527457446238145,0.20483997867158385,0.21222803304768123,0.013684864650938319,0.9040589859000779,0.9624199038401254
0.13186298058348514,0.12782018448613336,0.9387302068294028,0.9604253713892443,0.9344225312641098,0.07502561048904394,0.13835603376983924,0.1164909313520679,0.10854678641869597,0.14330671921280927,0.18821294554588258,0.35313210182350024,0.3499355479607194,0.026493442159704894,0.08222596251019286,0.9084196911389752,0.9604253713892443
0.13185750897308807,0.12793220008727735,0.9304661007543079,0.9547001546863355,0.9326273017699065,0.0788747205518916,0.1398156330083664,0.11656678891099029,0.1060137274190911,0.14143069447351703,0.12177448432394593,0.4928686896901358,0.05445693150734759,0.24325554532558538,0.0876443491529854,0.9105544488534775,0.9547001546863355
0.1318546836181536,0.1278074092898464,0.9385268333328344,0.960038827944733,0.9332161392088266,0.07513859500334459,0.13841987772076675,0.1165086230395222,0.10838801167065486,0.143076756530465,0.1996920559306887,0.34297377118011707,0.32619769654314684,0.06601654427343563,0.06511993207261176,0.9063934504729202,0.960038827944733
0.13183720705839247,0.127747557767957,0.9434267457159121,0.9643428936540489,0.938788692944343,0.0713617391677119,0.1396939913096743,0.11543488327402143,0.10661709203254206,0.14262232891515786,0.03488584549416326,0.5169313518285186,0.30565375696008784,0.036281458623074296,0.10624758709415602,0.9132344922346372,0.9643428936540489
0.13183668310341498,0.12794007178634767,0.9295905792716875,0.9546352985813924,0.9355304748411153,0.07913960201487594,0.13988924879192366,0.11640508880830293,0.1059475650591769,0.1417624842861461,0.06738980084394466,0.5553347988607598,0.08704015775096612,0.15210893979653625,0.13812630274779322,0.9164256511008382,0.9546352985813924
0.13183640647664852,0.127767239281525,0.9402618746065354,0.9613332805368412,0.9350052901618093,0.07279438317146841,0.14035522256432195,0.11544119649412929,0.10538857673986161,0.14166743668362095,0.01837056968673076,0.5635415589675977,0.19522692717279025,0.1683981052262041,0.05446283894667721,0.9086772997867776,0.9613332805368412
0.13183412195693556,0.12837303037871883,0.9261072945698284,0.9509403944634712,0.9284125845397321,0.08212225948911575,0.13813075253362384,0.1181043092399757,0.109306633264775,0.14386903976879167,0.2685125556782226,0.3372114063777577,0.32090914570911383,0.05326510113926703,0.020101791095638803,0.9058847746159929,0.9509403944634712
0.1318317111513649,0.12784132782778218,0.9338116104132981,0.9564341013627565,0.9324184574024491,0.07618476578766407,0.14050352926330664,0.11583833712876905,0.10485056791129745,0.1413565333396885,0.00881362407586605,0.6146371371559963,0.12973468654452253,0.2105333843725928,0.03628116785102224,0.9084028134421417,0.9564341013627565
