candidate,coverage,full,tail50,tail30,tail20,tail10,ts_fold1,ts_fold2,ts_fold3,ts_fold4,ts_fold5,composite
ensemble_conservative_v017_v020_v023_v028_v029_v030_v010,0.8333269948239732,0.14491123021342672,0.14001172816552393,0.14295429272289592,0.11725591061315781,0.11399247729391186,0.21802921893798405,0.09827225353717824,0.14843178771774257,0.16847879413117084,0.11467776926983578,0.12106876673323738
v017,1.0,0.13330342983407248,0.13136139370282,0.14652092476486006,0.12001532376867378,0.10454145121400667,0.16039494398709575,0.07050941980738726,0.12719053820204282,0.1624313315902574,0.11426274096106155,0.11679107286042247
v028,0.8333269948239732,0.12415177496089239,0.12272226996844869,0.11975393479719781,0.1030835261221487,0.11034154623670385,0.1766261517997257,0.09872739426724095,0.13404532354360618,0.14163721091929155,0.10146924353141354,0.10854668201177892
v029,0.8333269948239732,0.12994600001219006,0.12311408109475357,0.12002801641201163,0.10136877480255371,0.10590502602431327,0.19464919987954807,0.09791560205345756,0.14585909125612045,0.13812461826991346,0.09974048726229962,0.10764838201083193
v023,0.8333269948239732,0.13497744189844943,0.12531204201047383,0.11781138983278781,0.09997503472132807,0.09597756854891588,0.17480462200865532,0.0955438712254135,0.1579255875285384,0.1316089158500167,0.0966688548301827,0.10481898665174842
v020,0.8333269948239732,0.12797847596740516,0.12096575353582872,0.11061168482900105,0.09470442321850406,0.09890219703186298,0.17244187000180441,0.08326530050609732,0.16055952996577302,0.1287027290134411,0.09199491306774872,0.10146034866885964
v030,0.8333269948239732,0.12962649531888548,0.11938240781876448,0.11141623893693137,0.0951043851824629,0.08784665338680592,0.178315492653711,0.09261448735421603,0.15068073011335242,0.13456250367697464,0.09009211439630814,0.098440079485679
v010,0.8333269948239732,0.07665324725366068,0.08180028305662118,0.10136124127375946,0.08238039949490572,0.06845392704248471,0.12330363534730694,0.056007516237847624,0.020608854201090966,0.12037641915044603,0.08368025103281079,0.07820829897181823
