file,method,mode,beta,weights,anchor_submission,failed_submission,failed_submissions,scores,spearman_to_anchor,spearman_to_failed,max_spearman_to_failed,spearman_to_utility,mean_rank_delta_to_anchor,warning,spearman_to_failed_1,spearman_to_failed_2,valid,errors
sub_anti_failed_rank_w025_025.csv,anti_failed_extrapolation,rank,,"{'sub_calibrated_tail_cli_full.csv': 0.025, 'sub_anchor_blend_utility_scan.csv': 0.025}",sub_ensemble_ranknorm_v005_v010_v012_v015_v017_v018_v019_v020_v021_v022_v023_v024_v025_v026.csv,,"['sub_calibrated_tail_cli_full.csv', 'sub_anchor_blend_utility_scan.csv']",{},0.9999250414636026,0.9031136173241129,0.9947491670410913,0.9947491670410913,0.0026481270840154935,"No OOF score; uses only public-LB feedback geometry. Diagnostic fallback, not first-choice submit.",0.9031136173241129,0.9947491670410913,True,
sub_anti_failed_rank_w020_040.csv,anti_failed_extrapolation,rank,,"{'sub_calibrated_tail_cli_full.csv': 0.02, 'sub_anchor_blend_utility_scan.csv': 0.04}",sub_ensemble_ranknorm_v005_v010_v012_v015_v017_v018_v019_v020_v021_v022_v023_v024_v025_v026.csv,,"['sub_calibrated_tail_cli_full.csv', 'sub_anchor_blend_utility_scan.csv']",{},0.9999349837294476,0.9035313827684244,0.9947826924750618,0.9947826924750618,0.002468790082823812,"No OOF score; uses only public-LB feedback geometry. Diagnostic fallback, not first-choice submit.",0.9035313827684244,0.9947826924750618,True,
sub_anti_failed_rank_w030_030.csv,anti_failed_extrapolation,rank,,"{'sub_calibrated_tail_cli_full.csv': 0.03, 'sub_anchor_blend_utility_scan.csv': 0.03}",sub_ensemble_ranknorm_v005_v010_v012_v015_v017_v018_v019_v020_v021_v022_v023_v024_v025_v026.csv,,"['sub_calibrated_tail_cli_full.csv', 'sub_anchor_blend_utility_scan.csv']",{},0.9998921756538657,0.9020767229614567,0.9945251869382987,0.9945251869382987,0.0031771184809220904,"No OOF score; uses only public-LB feedback geometry. Diagnostic fallback, not first-choice submit.",0.9020767229614567,0.9945251869382987,True,
sub_anti_failed_rank_w050_025.csv,anti_failed_extrapolation,rank,,"{'sub_calibrated_tail_cli_full.csv': 0.05, 'sub_anchor_blend_utility_scan.csv': 0.025}",sub_ensemble_ranknorm_v005_v010_v012_v015_v017_v018_v019_v020_v021_v022_v023_v024_v025_v026.csv,,"['sub_calibrated_tail_cli_full.csv', 'sub_anchor_blend_utility_scan.csv']",{},0.9997466625916089,0.8986730862669655,0.9938262783919259,0.9938262783919259,0.0048720525528143386,"No OOF score; uses only public-LB feedback geometry. Diagnostic fallback, not first-choice submit.",0.8986730862669655,0.9938262783919259,True,
sub_anti_failed_rank_w025_050.csv,anti_failed_extrapolation,rank,,"{'sub_calibrated_tail_cli_full.csv': 0.025, 'sub_anchor_blend_utility_scan.csv': 0.05}",sub_ensemble_ranknorm_v005_v010_v012_v015_v017_v018_v019_v020_v021_v022_v023_v024_v025_v026.csv,,"['sub_calibrated_tail_cli_full.csv', 'sub_anchor_blend_utility_scan.csv']",{},0.9998985276353353,0.9023408502296768,0.9945131218359626,0.9945131218359626,0.0030854696755548494,"No OOF score; uses only public-LB feedback geometry. Diagnostic fallback, not first-choice submit.",0.9023408502296768,0.9945131218359626,True,
