full,tail20,tail10,ts_fold1,ts_fold2,ts_fold3,ts_fold4,ts_fold5,composite,candidate,spearman_to_first,mean_rank_delta
0.13837004451414528,0.12258675670442842,0.11701059997263992,0.2059397657314994,0.08939293451312186,0.1305676242765478,0.16357742269647943,0.11879001761521756,0.12302051640220087,tail10_boost,0.9317545119283704,0.07687687155542962
0.13978282938232633,0.12272186033580701,0.11594208789149515,0.20510756855838952,0.08952422332840242,0.13164513290798907,0.1626030298539924,0.1186299354986959,0.12300693734104402,more_v032,0.9366261612112151,0.07381658144330258
0.14159927746011874,0.12097374924998319,0.1155589021151013,0.210649870442648,0.09269986643946676,0.13765289196712616,0.16482736746137905,0.11726937308096032,0.12244861144913183,kfold_current,0.9541076059906548,0.06288975103744655
0.14493984924267989,0.11831662779348098,0.11258773510553305,0.2118633584611872,0.09908528075305134,0.14377119253568446,0.16106844330888084,0.1148994236554736,0.12101302746303119,add_v018_v021,0.9758102126440942,0.04576961909240672
0.14033204042898156,0.11318055816734567,0.09905310071258809,0.20317518307720353,0.09879772670864209,0.13039417419901203,0.16494114845650318,0.10642932262382099,0.11271605781574982,more_diverse_single,0.954290898353176,0.06314693466598639
0.13760853746132604,0.1143599644934141,0.09884123351090053,0.1996778187395445,0.09206752918905405,0.12749927548116372,0.1634208756742507,0.10721398005809142,0.11262890178900516,riskier_v032_v018,0.933529139426534,0.0757302444992413
